customer_id,age,gender,region,tenure_months,contract_type,usage_prev_30d_gb,usage_last_30d_gb,avg_call_minutes,support_tickets_last_90d,avg_ticket_resolution_days,monthly_charges,total_charges,late_payments_last_6m,payment_method,churn
103304,24,Male,North,2,One year,12.7,14.18,249.2,0,0.69,55.63,109.16,2,Credit card,1
103305,32,Male,South,13,One year,49.38,48.58,193.3,0,2.34,38.27,455.7,0,Mailed check,0
103306,33,Female,West,6,One year,20.63,17.57,29.9,0,2.68,30.84,190.56,0,Digital wallet,0
103307,25,Male,West,28,Month-to-month,62.23,14.65,151.8,3,3.5,39.8,1024.83,0,Bank transfer,1
103308,19,Female,South,56,Month-to-month,46.35,20.9,200.9,2,2.3,47.79,2479.7,1,Credit card,0
103309,71,Male,East,24,Month-to-month,36.42,37.14,51.8,0,1.48,45.96,992.84,0,Credit card,1
103310,47,Female,North,43,Month-to-month,35.0,31.89,118.3,2,1.91,32.79,1348.89,1,Credit card,0
103311,40,Female,East,14,Month-to-month,65.37,60.28,56.9,0,1.59,88.02,1186.04,0,Bank transfer,0
103312,71,Male,North,42,One year,14.85,14.54,134.7,1,4.59,101.84,4015.79,0,Bank transfer,0
103313,30,Female,East,68,Month-to-month,35.92,35.38,94.2,0,2.49,41.63,2896.04,1,Bank transfer,1
103314,40,Male,North,23,Month-to-month,12.37,13.7,109.0,1,3.45,22.21,527.27,0,Credit card,0
103315,66,Male,West,35,One year,29.61,10.0,201.0,0,2.19,66.49,2197.25,2,Bank transfer,0
103316,54,Female,West,69,Month-to-month,31.86,27.38,80.3,0,0.1,102.86,6940.89,0,Digital wallet,0
103317,40,Female,South,44,Two year,45.87,43.05,87.8,0,4.96,31.74,1454.21,0,Credit card,0
103318,32,Male,West,29,Month-to-month,12.88,13.39,91.9,0,3.37,32.43,871.89,0,Credit card,0
103319,20,Male,North,9,Month-to-month,55.81,57.85,126.5,1,3.08,15.0,125.93,0,Bank transfer,0
103320,22,Male,East,67,Two year,40.09,37.9,81.5,1,0.1,71.46,4579.32,0,Credit card,0
103321,27,Female,North,44,One year,20.07,18.13,64.2,0,2.29,40.0,1647.83,0,Bank transfer,0
103322,62,Female,North,5,Two year,45.65,42.6,177.0,0,4.81,87.0,393.9,0,Credit card,1
103323,54,Female,East,40,Month-to-month,15.61,17.45,87.5,1,4.44,83.12,3440.44,1,Mailed check,0
103324,42,Male,South,69,Month-to-month,20.2,18.76,101.4,0,2.17,102.37,6412.98,0,Bank transfer,0
103325,62,Male,South,67,One year,21.23,21.18,158.6,0,4.33,92.41,5911.38,0,Credit card,0
103326,27,Male,South,14,Month-to-month,28.29,32.04,75.0,1,4.86,25.39,325.0,1,Digital wallet,1
103327,30,Male,North,30,One year,53.5,47.38,42.5,0,2.27,58.03,1657.67,1,Digital wallet,0
103328,40,Male,North,71,Month-to-month,39.92,44.36,236.6,1,4.48,93.48,6081.14,0,Credit card,0
103329,70,Female,East,56,Month-to-month,66.48,71.34,138.1,0,4.41,30.79,1580.58,0,Mailed check,0
103330,53,Male,East,40,Month-to-month,18.36,18.28,108.3,1,3.76,55.55,2213.46,0,Credit card,0
103331,66,Male,North,22,One year,30.89,19.69,114.7,0,3.9,66.74,1419.01,1,Mailed check,0
103332,32,Female,South,55,Month-to-month,16.61,11.11,264.8,1,1.19,63.75,3299.14,0,Credit card,0
103333,66,Female,East,42,Two year,37.32,42.34,159.9,1,3.68,72.39,3171.79,0,Credit card,0
103334,22,Female,East,38,Month-to-month,18.18,15.86,13.4,0,2.31,48.01,1907.51,0,Bank transfer,0
103335,30,Male,West,66,Month-to-month,27.13,13.11,107.0,1,1.14,41.59,2722.72,1,Bank transfer,0
103336,47,Male,South,27,Month-to-month,14.78,16.35,115.0,0,4.78,76.27,1916.37,0,Credit card,1
103337,20,Female,South,45,One year,16.72,15.2,108.7,1,2.32,60.53,2831.72,0,Digital wallet,0
103338,66,Female,East,4,Two year,47.33,45.26,25.8,0,2.85,117.85,450.15,1,Credit card,0
103339,67,Male,South,51,Month-to-month,27.63,6.33,49.6,0,,37.24,1847.27,0,Credit card,1
103340,48,Female,North,39,Month-to-month,6.72,2.51,31.6,0,0.17,63.54,2504.44,0,Credit card,0
103341,35,Male,North,63,One year,51.93,46.04,288.9,1,2.06,31.88,2031.05,0,Credit card,0
103342,23,Male,West,24,Month-to-month,51.45,15.14,109.8,0,3.66,74.15,1724.24,0,Credit card,1
103343,53,Male,North,66,One year,44.55,20.7,121.1,1,2.52,59.81,3871.64,0,Credit card,0
103344,48,Female,East,41,One year,22.54,22.51,96.2,1,1.97,78.11,3349.58,0,Credit card,0
103345,61,Male,East,15,Month-to-month,46.38,41.78,35.8,1,3.0,47.15,689.08,1,Credit card,1
103346,52,Female,South,12,One year,61.58,57.06,,1,4.11,19.02,229.6,0,Bank transfer,0
103347,25,Male,West,14,One year,33.04,28.68,64.1,0,0.1,96.91,1264.27,0,Credit card,0
103348,24,Male,East,22,Month-to-month,29.84,28.09,289.7,0,2.34,407.85692564142266,1911.09,1,Mailed check,1
103349,62,Female,North,40,Month-to-month,25.17,22.63,97.9,0,2.53,88.58,3283.54,0,Credit card,1
103350,27,Female,West,62,Month-to-month,47.82,50.48,74.0,0,5.15,87.23,5164.5,1,Bank transfer,0
103351,71,Male,South,71,One year,36.84,38.36,194.6,0,4.31,67.49,4635.03,1,Digital wallet,0
103352,24,Male,South,49,One year,44.8,31.02,,0,,80.29,3936.84,0,Digital wallet,0
103353,59,Male,East,35,Month-to-month,22.72,23.84,43.5,0,4.51,42.34,1351.82,0,Credit card,1
103354,73,Male,East,44,Month-to-month,30.32,31.92,57.9,2,2.27,54.58,2197.49,0,Bank transfer,0
103355,43,Male,South,24,Month-to-month,48.75,42.94,193.6,0,0.1,93.38,2034.51,0,Digital wallet,0
103356,21,Female,West,18,Month-to-month,17.5,16.0,77.2,1,0.49,115.74,1994.14,0,Mailed check,0
103357,67,Male,East,39,Month-to-month,19.73,21.13,127.8,0,4.55,73.21,2655.96,0,Bank transfer,0
103358,28,Female,East,59,Month-to-month,17.64,17.55,97.6,0,3.18,15.0,898.64,0,Credit card,0
103359,48,Female,North,5,Month-to-month,25.87,26.88,166.2,0,1.03,73.88,378.18,0,Bank transfer,1
103360,74,Female,North,8,One year,26.83,23.26,89.0,0,4.87,100.47,752.88,1,Digital wallet,0
103361,60,Female,South,13,One year,21.81,21.07,64.7,1,3.56,57.4,740.42,2,Bank transfer,1
103362,20,Female,East,15,Month-to-month,23.26,22.83,56.9,0,2.12,39.9,582.6,0,Digital wallet,1
103363,64,Male,South,11,One year,38.42,40.64,175.6,1,2.95,89.02,910.75,0,Credit card,1
103364,27,Male,West,10,Month-to-month,23.11,25.96,74.1,1,1.18,56.14,558.83,0,Mailed check,0
103365,60,Female,North,2,Month-to-month,49.44,50.54,123.5,1,5.5,232.65692112313877,113.1,0,Digital wallet,0
103366,53,Male,East,25,Two year,15.57,16.79,211.8,1,0.72,23.26,596.4,0,Digital wallet,0
103367,34,Female,West,52,Month-to-month,31.65,33.01,108.9,0,0.57,23.75,1167.45,0,Mailed check,0
103368,42,Female,West,12,Month-to-month,24.79,27.84,136.3,1,2.79,85.9,951.58,0,Credit card,0
103369,24,Female,West,24,Month-to-month,57.45,62.8,,1,6.82,34.09,850.69,1,Digital wallet,0
103370,74,Male,West,70,One year,27.67,25.57,88.8,0,0.39,109.22,7948.47,0,Credit card,0
103371,31,Male,North,12,Month-to-month,44.07,40.4,214.9,0,3.72,114.85,1299.5,0,Credit card,1
103372,35,Male,East,71,Two year,44.79,50.32,165.0,0,2.6,38.91,2509.69,0,Bank transfer,0
103373,46,Male,West,37,Month-to-month,21.81,8.11,95.4,4,3.1,47.74,1777.52,2,Bank transfer,1
103374,56,Male,East,52,Month-to-month,55.99,57.63,109.7,1,4.21,82.63,4102.36,0,Credit card,0
103375,46,Male,North,23,Month-to-month,27.94,15.84,92.6,2,1.47,103.18,2405.88,0,Mailed check,1
103376,46,Male,West,24,One year,24.03,23.67,153.8,0,2.11,69.22,1513.01,1,Digital wallet,0
103377,51,Female,North,28,Month-to-month,41.67,25.65,72.5,0,1.47,48.72,1321.68,1,Mailed check,0
103378,66,Female,South,10,Two year,30.22,32.03,153.6,3,4.6,55.34,525.65,1,Credit card,0
103379,40,Female,North,23,Two year,18.52,17.31,259.0,2,4.41,67.8,1553.78,0,Bank transfer,1
103380,65,Male,South,64,Month-to-month,25.22,27.55,116.8,1,,51.56,3321.01,1,Digital wallet,1
103381,62,Male,South,1,Month-to-month,21.85,22.03,46.0,0,3.07,95.49,99.53,0,Bank transfer,0
103382,72,Female,South,41,Month-to-month,14.7,16.34,99.9,1,4.07,47.65,1860.2,0,Digital wallet,0
103383,70,Male,West,49,One year,23.68,24.7,246.7,0,0.11,76.48,3445.38,0,Credit card,0
103384,63,Male,South,11,One year,33.12,30.73,109.3,0,4.58,84.05,965.39,0,Bank transfer,1
103385,32,Female,South,8,Month-to-month,39.88,24.53,53.6,1,2.4,65.25,514.45,0,Mailed check,0
103386,62,Female,West,40,Two year,16.26,18.53,97.1,0,1.82,59.34,2468.57,1,Digital wallet,1
103387,59,Female,West,16,Month-to-month,10.83,10.51,224.4,1,4.6,64.4,1055.73,0,Credit card,1
103388,34,Male,North,70,Two year,43.84,47.34,72.7,3,4.2,43.22,2945.6,0,Digital wallet,0
103389,56,Male,North,14,Two year,23.45,21.73,226.8,0,0.45,84.37,1078.75,0,Credit card,0
103390,32,Male,East,10,Month-to-month,37.0,36.08,92.5,0,3.58,61.73,583.28,0,Bank transfer,1
103391,47,Female,West,24,Month-to-month,30.09,32.24,359.1,1,3.52,58.71,1415.92,0,Credit card,0
103392,63,Male,East,24,Month-to-month,33.42,35.39,77.4,0,0.1,37.61,911.78,0,Digital wallet,0
103393,28,Male,North,12,Two year,58.83,66.58,61.5,2,3.34,113.7,1279.44,0,Digital wallet,1
103394,37,Male,East,48,Month-to-month,21.97,6.04,16.1,0,1.88,86.43,4132.46,0,Mailed check,0
103395,63,Male,East,25,Two year,17.43,18.99,102.1,1,4.19,28.5,652.24,0,Bank transfer,0
103396,43,Male,East,38,Month-to-month,12.75,12.07,91.1,0,1.22,79.13,2802.55,1,Bank transfer,0
103397,72,Female,West,18,Month-to-month,41.15,13.12,245.6,0,2.68,49.77,822.74,0,Credit card,0
103398,18,Female,West,7,Two year,17.15,19.02,178.3,0,1.7,42.28,275.39,2,Bank transfer,0
103399,59,Female,East,5,Month-to-month,54.44,16.97,220.8,1,1.55,46.7,215.95,0,Mailed check,1
103400,64,Male,East,4,One year,25.75,29.0,193.2,1,0.1,77.97,,1,Digital wallet,0
103401,70,Female,East,62,Month-to-month,94.63,107.52,104.5,1,4.1,61.4,3948.9,0,Credit card,0
103402,26,Female,South,19,Month-to-month,31.3,35.06,680.1,0,4.24,63.73,1265.31,0,Credit card,1
103403,74,Male,South,22,Month-to-month,24.38,25.81,99.0,0,2.61,72.09,1520.45,0,Credit card,0
103404,40,Female,East,42,Month-to-month,37.73,13.15,136.1,0,3.06,88.47,3823.22,0,Digital wallet,0
103405,38,Male,East,7,One year,17.55,19.11,290.5,1,1.4,122.79,785.37,0,Bank transfer,0
103406,38,Female,South,43,Month-to-month,8.14,8.5,181.7,4,4.11,58.41,2474.86,0,Credit card,1
103407,54,Male,North,38,Month-to-month,44.99,42.56,116.9,1,2.87,54.38,2047.42,0,Bank transfer,0
103408,55,Male,East,57,Month-to-month,37.37,40.91,150.2,0,2.59,67.65,3707.66,0,Credit card,0
103409,45,Male,East,9,One year,18.94,17.39,72.1,1,4.71,82.62,671.73,1,Bank transfer,1
103410,22,Female,South,2,Two year,14.79,14.48,85.0,0,0.55,92.43,175.53,2,Credit card,0
103411,74,Male,South,55,One year,22.58,21.52,,2,0.1,40.12,1987.59,0,Digital wallet,0
103412,30,Female,North,27,Two year,30.49,27.49,53.8,0,3.17,125.62,3463.82,1,Bank transfer,1
103413,23,Male,West,5,Month-to-month,74.15,80.79,68.3,1,2.19,35.54,186.56,0,Bank transfer,0
103414,52,Female,West,40,Month-to-month,28.38,28.14,27.7,2,0.8,87.28,3250.98,0,Credit card,0
103415,41,Male,East,33,Month-to-month,13.87,13.98,107.2,1,2.76,83.78,2808.24,0,Mailed check,0
103416,53,Male,South,68,Month-to-month,20.47,20.48,116.6,0,3.05,29.96,2105.98,1,Credit card,0
103417,67,Male,East,68,One year,38.2,40.37,198.0,1,3.82,71.74,4601.55,1,Credit card,0
103418,23,Male,South,39,One year,14.4,13.0,60.9,0,0.85,21.34,829.98,0,Credit card,0
103419,34,Male,West,12,Month-to-month,15.43,15.43,85.5,0,1.89,44.27,497.97,0,Credit card,0
103420,47,Male,North,54,Two year,26.78,5.98,169.1,0,2.95,63.33,3111.79,0,Bank transfer,0
103421,62,Female,North,15,Month-to-month,16.5,15.31,187.2,2,4.16,68.54,1014.32,0,Credit card,0
103422,52,Male,East,60,One year,35.98,41.07,182.0,1,3.86,96.13,5442.59,0,Credit card,0
103423,39,Male,North,43,Month-to-month,38.59,33.5,64.4,2,1.76,47.69,2110.91,2,Digital wallet,0
103424,52,Male,East,26,One year,36.3,40.97,32.5,2,3.28,74.1,2010.81,0,Bank transfer,0
103425,73,Female,West,70,Month-to-month,48.8,42.36,115.1,0,1.72,88.15,5717.56,1,Credit card,0
103426,45,Male,North,37,Two year,13.24,11.69,104.8,0,1.88,63.55,2169.13,0,Digital wallet,0
103427,68,Female,South,28,Two year,48.2,54.07,120.0,1,2.03,64.86,1689.02,0,Credit card,1
103428,62,Male,East,14,Month-to-month,20.72,9.73,132.6,0,1.54,28.57,387.9,1,Digital wallet,1
103429,35,Female,West,47,Month-to-month,6.9,3.93,145.9,0,3.6,24.55,1093.52,1,Bank transfer,0
103430,32,Male,South,20,One year,43.46,45.38,146.8,0,3.9,43.97,875.98,0,Mailed check,1
103431,61,Male,North,11,One year,55.5,52.57,86.7,0,,99.8,1064.55,1,Digital wallet,0
103432,29,Female,East,9,Month-to-month,14.91,4.93,95.6,3,2.76,99.9,812.15,0,Credit card,1
103433,37,Male,South,46,One year,49.53,50.84,78.0,1,1.92,96.21,4480.43,0,Bank transfer,0
103434,31,Male,West,66,Two year,30.52,15.87,172.0,0,1.09,74.28,4671.87,0,Bank transfer,0
103435,52,Female,East,18,One year,20.9,9.88,53.2,0,0.86,78.05,1404.29,0,Bank transfer,0
103436,34,Male,North,16,Month-to-month,26.67,24.0,279.1,0,5.12,54.73,898.46,1,Bank transfer,0
103437,55,Female,West,44,Two year,27.68,6.91,106.5,0,1.38,55.69,2245.29,0,Bank transfer,0
103438,71,Male,South,11,Month-to-month,25.21,21.92,105.8,0,3.45,15.0,163.24,1,Bank transfer,1
103439,65,Male,North,7,Month-to-month,17.67,15.28,94.2,0,3.09,70.24,511.26,0,Bank transfer,0
103440,72,Male,East,46,Two year,45.51,42.37,175.4,4,,76.78,3250.13,0,Credit card,1
103441,19,Male,West,38,Month-to-month,41.91,37.88,112.5,2,,49.59,1867.32,0,Digital wallet,1
103442,43,Male,East,3,Month-to-month,19.13,18.58,80.8,1,2.94,87.81,245.64,0,Mailed check,1
103443,30,Female,North,17,One year,23.94,26.64,170.4,0,2.46,95.72,1568.74,0,Bank transfer,0
103444,70,Female,East,15,Two year,44.28,14.16,71.7,1,1.85,36.92,559.12,0,Bank transfer,0
103445,58,Male,North,49,Month-to-month,29.95,28.85,177.6,1,2.5,122.75,6172.59,0,Bank transfer,0
103446,36,Female,South,48,Month-to-month,16.46,15.96,39.3,0,3.21,78.61,3919.79,1,Credit card,0
103447,50,Female,,54,Month-to-month,27.5,24.37,222.0,1,1.21,103.78,5719.27,1,Bank transfer,0
103448,52,Female,North,8,Month-to-month,11.41,13.08,69.7,0,4.66,47.8,394.0,1,Bank transfer,0
103449,46,Male,South,61,Month-to-month,52.11,46.56,47.8,0,3.53,101.27,5643.77,2,Credit card,0
103450,45,Female,West,15,Month-to-month,34.25,32.59,90.4,2,0.1,81.55,1229.52,2,Credit card,0
103451,21,Male,North,71,Two year,27.65,31.34,82.7,0,2.16,57.67,4113.01,0,Bank transfer,0
103452,43,Female,West,62,One year,2.87,2.83,133.2,0,5.69,37.5,2122.62,1,Bank transfer,0
103453,37,Female,East,33,Two year,65.11,61.95,46.0,0,3.04,65.25,2046.51,2,Bank transfer,0
103454,64,Male,South,56,Two year,10.37,3.33,130.8,0,1.41,84.48,4508.39,0,Credit card,0
103455,67,Male,North,48,Two year,40.35,17.93,89.8,0,3.46,66.92,3202.72,1,Credit card,0
103456,60,Male,North,55,One year,19.21,20.45,112.2,0,0.1,67.21,3628.13,1,Digital wallet,0
103457,19,Female,North,2,Month-to-month,14.65,12.6,53.0,0,2.9,52.81,109.91,0,Digital wallet,1
103458,65,Female,East,6,Two year,31.52,16.2,107.9,0,1.75,31.92,176.46,1,Digital wallet,0
103459,40,Male,West,65,Month-to-month,25.71,24.33,70.5,0,2.56,69.44,4463.62,0,Bank transfer,0
103460,41,Male,West,56,Month-to-month,22.15,22.68,34.9,2,0.5,41.75,2150.6,0,Credit card,0
103461,71,Male,North,44,Month-to-month,31.03,10.88,153.5,0,1.85,88.78,4019.12,0,Bank transfer,1
103462,67,Male,North,23,Month-to-month,45.96,52.73,62.6,0,0.1,86.0,1893.35,1,Bank transfer,0
103463,20,Female,,30,Month-to-month,33.39,38.08,131.2,1,1.57,106.74,3016.32,1,Mailed check,0
103464,38,Male,West,28,One year,17.3,4.56,63.2,0,2.68,55.57,1466.61,1,Credit card,0
103465,60,Male,North,31,Month-to-month,20.78,21.57,106.0,0,4.17,63.94,,0,Bank transfer,0
103466,48,Female,North,45,Month-to-month,40.2,38.27,336.5,1,6.2,28.2,1181.82,0,Bank transfer,1
103467,32,Male,East,54,Month-to-month,21.05,21.37,194.3,0,1.27,51.13,2644.06,0,Bank transfer,0
103468,47,Female,East,28,Two year,27.9,31.53,262.6,2,3.26,64.86,1643.83,0,Digital wallet,0
103469,67,Female,North,60,Month-to-month,50.01,52.52,200.6,0,2.0,66.95,3920.27,0,Bank transfer,0
103470,30,Male,East,7,Month-to-month,26.99,24.15,104.1,1,2.05,55.5,360.42,0,Bank transfer,1
103471,60,Female,North,58,One year,17.33,19.78,175.4,0,2.63,49.34,2811.83,0,Credit card,0
103472,59,Female,North,49,Two year,19.21,21.53,96.1,0,2.26,71.09,3206.32,0,Credit card,0
103473,68,Female,North,37,Month-to-month,30.49,27.9,45.7,0,5.3,57.53,1997.87,1,Bank transfer,0
103474,34,Male,South,27,One year,34.31,35.93,122.9,0,2.05,431.6327419768408,2689.22,0,Digital wallet,1
103475,30,Male,West,27,Month-to-month,15.96,5.34,36.9,0,0.78,71.31,2020.0,0,Bank transfer,0
103476,49,Male,South,26,Two year,16.93,18.85,94.0,1,2.78,51.66,1278.99,1,Bank transfer,0
103477,48,Male,West,68,One year,36.45,33.39,210.4,0,0.89,92.09,6079.94,0,Mailed check,0
103478,41,Male,South,2,One year,42.45,47.85,187.7,0,1.95,39.84,76.98,0,Credit card,0
103479,62,Female,East,46,Month-to-month,25.46,5.6,94.8,1,4.09,55.22,2422.63,0,Bank transfer,1
103480,63,Female,West,71,One year,2.03,1.84,261.9,1,2.13,38.79,2585.39,0,Digital wallet,0
103481,32,Male,South,39,Month-to-month,38.5,22.11,141.9,1,3.28,58.65,2279.17,0,Mailed check,0
103482,63,Male,West,46,Month-to-month,6.81,6.52,158.5,0,2.19,99.33,,1,Digital wallet,0
103483,31,Male,East,43,One year,11.2,6.16,82.6,0,2.89,69.69,2898.93,0,Bank transfer,0
103484,41,Male,East,36,One year,28.04,31.77,172.6,1,1.46,21.8,752.89,0,Bank transfer,0
103485,19,Female,North,45,Month-to-month,51.46,58.35,98.7,2,3.72,55.42,2523.89,0,Digital wallet,0
103486,37,Male,East,65,Two year,33.09,17.72,57.2,0,0.52,71.67,4763.77,0,Credit card,0
103487,72,Male,South,51,Month-to-month,38.65,33.12,142.6,0,1.3,72.27,3329.35,1,Digital wallet,0
103488,43,Female,West,61,One year,23.25,11.83,108.4,2,2.62,60.64,3643.36,0,Bank transfer,0
103489,58,Male,West,40,Month-to-month,19.12,21.23,103.9,1,3.74,84.23,3090.16,1,Credit card,1
103490,24,Male,,55,Month-to-month,52.07,55.1,150.0,1,2.82,79.64,4001.23,0,Bank transfer,0
103491,54,Male,West,63,Two year,5.54,6.15,37.7,2,3.27,61.21,3666.83,0,Mailed check,0
103492,39,Female,West,16,Month-to-month,37.42,36.99,73.4,1,0.67,70.93,1033.46,0,Bank transfer,0
103493,60,Male,East,62,Two year,32.7,37.43,132.4,1,2.03,61.49,3962.64,0,Mailed check,0
103494,70,Female,North,49,Month-to-month,7.69,2.68,53.6,1,2.86,66.4,3266.46,0,Mailed check,1
103495,48,Female,North,32,One year,13.84,14.88,65.8,1,2.58,69.77,2225.55,0,Bank transfer,0
103496,23,Male,North,55,Month-to-month,33.56,36.17,172.2,1,0.88,90.4,4600.51,0,Credit card,1
103497,45,Female,North,12,One year,33.51,32.78,46.1,0,1.24,76.81,947.17,0,Mailed check,0
103498,25,Female,West,50,Two year,45.45,43.98,193.9,1,2.3,65.08,3055.87,0,Digital wallet,0
103499,43,Male,North,41,One year,27.34,24.93,151.9,0,3.62,54.88,2114.04,0,Bank transfer,0
103500,21,Female,East,64,Month-to-month,39.86,34.58,160.7,0,5.65,81.58,5396.03,0,Bank transfer,0
103501,54,Male,East,45,One year,2.17,2.43,50.2,0,0.86,72.94,3261.88,0,Credit card,0
103502,35,Male,East,38,One year,27.68,28.44,198.2,0,2.58,62.6,2379.23,0,Digital wallet,0
103503,29,Female,North,38,Month-to-month,24.92,25.36,120.5,0,0.97,57.39,2280.93,0,Mailed check,0
103504,18,Male,East,40,One year,31.82,30.27,264.8,1,2.46,66.64,2558.73,0,Credit card,1
103505,68,Male,East,64,One year,30.17,32.34,154.0,1,1.92,48.32,2910.4,0,Digital wallet,0
103506,65,Male,East,56,One year,27.24,26.48,103.0,0,3.11,28.94,1523.25,1,Bank transfer,0
103507,64,Male,North,7,Month-to-month,30.16,7.77,39.9,1,0.1,104.34,679.14,0,Credit card,1
103508,21,Female,East,38,Month-to-month,21.65,23.66,135.7,0,2.0,105.05,4093.71,1,Bank transfer,1
103509,37,Female,North,21,Two year,31.74,27.74,184.0,0,2.66,68.77,1362.18,1,Digital wallet,0
103510,73,Male,East,12,One year,92.41,46.16,170.7,1,2.81,78.49,864.12,0,Bank transfer,0
103511,50,Female,South,62,Month-to-month,15.06,13.92,55.6,1,2.99,59.66,3759.02,1,Credit card,0
103512,25,Male,North,61,Two year,14.66,13.71,258.4,0,2.74,78.08,4974.7,0,Mailed check,0
103513,26,Male,West,67,Month-to-month,46.65,39.98,75.0,2,4.39,68.12,4632.43,2,Bank transfer,1
103514,32,Female,North,28,Month-to-month,26.98,15.28,192.0,1,4.49,70.28,1869.17,1,Mailed check,1
103515,73,Female,West,31,One year,25.84,15.64,61.6,0,,40.9,1173.94,1,Credit card,0
103516,27,Male,West,56,One year,14.27,14.97,17.7,0,1.72,110.09,6276.34,1,Bank transfer,1
103517,69,Male,South,14,Two year,16.07,9.05,,1,2.8,37.8,528.92,0,Bank transfer,1
103518,56,Female,South,4,One year,18.7,9.9,63.6,0,3.71,86.56,321.85,0,Credit card,1
103519,70,Female,North,30,Month-to-month,11.97,7.33,64.4,1,2.56,45.56,1424.38,0,Mailed check,0
103520,65,Male,West,45,Month-to-month,42.72,45.31,44.8,0,0.87,16.35,727.53,0,Bank transfer,0
103521,36,Female,East,33,Month-to-month,25.29,14.69,55.0,0,3.94,89.22,2911.14,1,Digital wallet,0
103522,65,Female,North,15,Two year,85.9,57.76,,1,3.09,69.82,1004.81,0,Credit card,1
103523,27,Female,South,37,Month-to-month,34.16,33.28,28.8,2,5.14,31.61,1088.61,0,Credit card,0
103524,34,Male,North,67,Month-to-month,14.88,16.2,294.0,1,1.38,82.33,5447.57,0,Bank transfer,0
103525,30,Female,East,20,Month-to-month,32.6,37.03,129.3,1,2.86,56.77,1093.46,0,Mailed check,0
103526,25,Female,South,29,Month-to-month,37.0,7.51,105.8,0,3.15,111.33,2984.95,1,Digital wallet,1
103527,23,Female,North,23,Month-to-month,19.91,5.44,128.1,0,2.16,30.62,635.88,0,Digital wallet,1
103528,28,Male,West,21,One year,42.51,45.53,81.1,0,1.08,50.03,1084.98,1,Digital wallet,0
103529,24,Male,North,47,Month-to-month,36.95,38.87,101.8,0,2.92,86.37,4220.85,0,Bank transfer,1
103530,39,Female,South,27,Two year,16.4,16.15,86.1,1,1.86,55.18,1363.36,0,Bank transfer,0
103531,22,Male,East,45,Two year,32.44,32.96,143.7,0,2.54,45.43,1929.91,0,Credit card,0
103532,21,Female,West,2,Month-to-month,31.83,29.81,179.0,1,2.56,71.54,144.34,0,Digital wallet,1
103533,74,Female,South,48,Two year,26.44,24.41,66.9,1,0.91,93.33,4466.12,0,Credit card,0
103534,22,Male,West,8,Month-to-month,27.77,23.82,53.9,1,1.85,64.56,495.64,0,Credit card,0
103535,22,Female,South,27,Month-to-month,18.5,9.07,75.9,2,1.89,60.51,1549.55,0,Credit card,1
103536,19,Female,West,62,Month-to-month,54.52,54.2,68.5,0,2.6,46.88,3046.47,1,Credit card,1
103537,25,Male,North,24,Two year,17.63,16.17,145.2,0,3.21,54.56,1200.25,2,Credit card,0
103538,48,Female,East,50,One year,25.58,10.24,107.0,0,2.98,37.96,1942.19,1,Credit card,0
103539,65,Female,North,25,Month-to-month,27.64,27.37,58.2,0,3.81,96.39,2307.97,1,Bank transfer,1
103540,59,Male,West,65,One year,82.22,89.92,302.1,2,2.73,83.53,4896.92,2,Credit card,0
