machine_id,hour,label,time_to_failure_h,failure_event,temperature_c,vibration_mm_s,pressure_kpa,hours_since_maintenance,risk_score
9,2003,0,,0,66.08,0.704,101.67,13,0.0002
9,2004,0,,0,66.69,0.247,105.93,14,0.0002
9,2005,0,,0,62.63,0.354,105.5,15,0.0001
9,2006,0,,0,67.32,0.442,105.15,16,0.0001
9,2007,0,,0,63.33,0.642,101.56,17,0.0001
9,2008,0,,0,63.68,0.7,103.08,18,0.0001
9,2009,0,,0,67.4,0.398,102.54,19,0.0001
9,2010,0,,0,63.3,0.616,105.23,20,0.0001
9,2011,0,,0,66.63,0.548,96.56,21,0.0001
9,2012,0,,0,66.78,0.569,101.74,22,0.0001
9,2013,0,,0,65.94,0.39,104.04,23,0.0001
9,2014,0,,0,66.11,0.429,103.47,24,0.0001
9,2015,0,,0,66.14,0.481,104.51,25,0.0001
9,2016,0,,0,66.37,0.511,101.07,26,0.0001
9,2017,0,,0,64.9,0.563,104.95,27,0.0001
9,2018,0,,0,62.67,0.545,101.93,28,0.0001
9,2019,0,,0,64.91,0.361,100.88,29,0.0001
9,2020,0,,0,63.8,0.293,100.87,30,0.0001
9,2021,0,,0,63.78,0.333,105.09,31,0.0001
9,2022,0,,0,64.94,0.365,100.2,32,0.0001
9,2023,0,,0,66.12,0.475,101.03,33,0.0001
9,2024,0,,0,65.96,0.457,103.83,34,0.0001
9,2025,0,,0,68.21,0.524,101.82,35,0.0001
9,2026,0,,0,67.35,0.415,103.43,36,0.0001
9,2027,0,,0,64.29,0.56,105.9,37,0.0001
9,2028,0,,0,64.66,0.384,102.75,38,0.0001
9,2029,0,,0,64.66,0.409,99.54,39,0.0001
9,2030,0,,0,65.41,0.633,100.3,40,0.0001
9,2031,0,,0,66.1,0.65,98.47,41,0.0001
9,2032,0,,0,65.53,0.345,103.38,42,0.0001
9,2033,0,,0,66.59,0.463,101.28,43,0.0001
9,2034,0,,0,64.08,0.433,102.27,44,0.0001
9,2035,0,,0,68.47,0.566,103.08,45,0.0001
9,2036,0,,0,66.71,0.566,106.57,46,0.0001
9,2037,0,,0,65.15,0.392,103.14,47,0.0001
9,2038,0,,0,62.76,0.443,98.75,48,0.0001
9,2039,0,,0,61.54,0.55,102.0,49,0.0001
9,2040,0,,0,65.96,0.458,103.33,50,0.0001
9,2041,0,,0,66.95,0.538,101.7,51,0.0001
9,2042,0,,0,66.08,0.377,100.91,52,0.0001
9,2043,0,,0,66.13,0.527,97.71,53,0.0001
9,2044,0,,0,63.1,0.537,100.93,54,0.0001
9,2045,0,,0,64.33,0.502,102.99,55,0.0001
9,2046,0,,0,64.63,0.336,104.91,56,0.0001
9,2047,0,,0,65.65,0.459,97.71,57,0.0001
9,2048,0,,0,66.04,0.107,103.07,58,0.0001
9,2049,0,,0,63.93,0.318,101.47,59,0.0001
9,2050,0,,0,65.42,0.371,102.96,60,0.0001
9,2051,0,,0,65.66,0.495,102.02,61,0.0001
9,2052,0,,0,63.34,0.386,100.37,62,0.0001
9,2053,0,,0,63.39,0.321,103.06,63,0.0001
9,2054,0,,0,66.7,0.355,99.2,64,0.0001
9,2055,0,,0,63.97,0.388,102.28,65,0.0001
9,2056,0,,0,62.87,0.359,104.56,66,0.0001
9,2057,0,,0,63.23,0.525,102.83,67,0.0001
9,2058,0,,0,68.5,0.306,101.81,68,0.0001
9,2059,0,,0,65.62,0.263,101.01,69,0.0001
9,2060,0,,0,65.52,0.333,103.16,70,0.0001
9,2061,0,,0,62.37,0.63,101.72,71,0.0001
9,2062,0,,0,65.62,0.632,106.49,72,0.0001
9,2063,0,,0,62.47,0.348,100.04,73,0.0001
9,2064,0,,0,62.38,0.521,105.26,74,0.0001
9,2065,0,,0,62.62,0.631,100.23,75,0.0001
9,2066,0,,0,65.21,0.591,101.6,76,0.0001
9,2067,0,,0,67.61,0.47,101.76,77,0.0001
9,2068,0,,0,65.89,0.517,102.99,78,0.0001
9,2069,0,,0,69.39,0.493,105.11,79,0.0001
9,2070,0,,0,63.75,0.483,103.79,80,0.0001
9,2071,0,,0,64.26,0.576,99.52,81,0.0001
9,2072,0,,0,65.6,0.441,102.42,82,0.0001
9,2073,0,,0,64.12,0.309,102.05,83,0.0001
9,2074,0,,0,65.45,0.495,102.55,84,0.0001
9,2075,0,,0,63.36,0.492,105.14,85,0.0001
9,2076,0,,0,63.79,0.644,103.27,86,0.0001
9,2077,0,,0,66.43,0.456,100.63,87,0.0001
9,2078,0,,0,67.47,0.473,100.27,88,0.0001
9,2079,0,,0,65.54,0.347,100.05,89,0.0001
9,2080,0,,0,68.84,0.439,102.16,90,0.0001
9,2081,0,,0,62.19,0.361,99.47,91,0.0001
9,2082,0,,0,67.59,0.54,100.79,92,0.0001
9,2083,0,,0,65.08,0.427,98.14,93,0.0001
9,2084,0,,0,64.99,0.44,105.78,94,0.0001
9,2085,0,,0,65.5,0.452,102.96,95,0.0001
9,2086,0,,0,67.25,0.295,100.6,96,0.0001
9,2087,0,,0,65.4,0.372,102.22,97,0.0001
9,2088,0,,0,63.96,0.84,98.32,98,0.0001
9,2089,0,,0,63.64,0.335,105.47,99,0.0001
9,2090,0,,0,62.58,0.625,101.01,100,0.0001
9,2091,0,,0,63.26,0.406,97.22,101,0.0001
9,2092,0,,0,64.19,0.492,104.11,102,0.0001
9,2093,0,,0,62.95,0.435,103.05,103,0.0001
9,2094,0,,0,63.78,0.569,101.99,104,0.0001
9,2095,0,,0,61.77,0.453,97.69,105,0.0001
9,2096,0,,0,64.83,0.333,102.08,106,0.0001
9,2097,0,,0,64.78,0.661,98.69,107,0.0001
9,2098,0,,0,65.72,0.553,96.07,108,0.0001
9,2099,0,,0,64.93,0.559,102.56,109,0.0001
9,2100,0,,0,67.43,0.583,97.58,110,0.0001
9,2101,0,,0,65.37,0.555,100.26,111,0.0001
9,2102,0,,0,69.85,0.425,103.11,112,0.0001
9,2103,0,,0,64.78,0.581,99.98,113,0.0001
9,2104,0,,0,63.4,0.551,97.38,114,0.0001
9,2105,0,,0,65.85,0.421,101.83,115,0.0001
9,2106,0,,0,66.46,0.593,104.03,116,0.0001
9,2107,0,,0,65.61,0.483,99.56,117,0.0001
9,2108,0,,0,66.78,0.291,100.77,118,0.0001
9,2109,0,,0,66.17,0.458,103.27,119,0.0001
9,2110,0,,0,63.05,0.396,107.86,120,0.0001
9,2111,0,,0,63.72,0.436,95.78,121,0.0001
9,2112,0,,0,65.61,0.456,99.65,122,0.0001
9,2113,0,,0,66.44,0.598,101.72,123,0.0001
9,2114,0,,0,67.64,0.565,102.06,124,0.0001
9,2115,0,,0,62.49,0.418,102.71,125,0.0001
9,2116,0,,0,65.51,0.277,101.07,126,0.0001
9,2117,0,,0,63.19,0.443,105.54,127,0.0001
9,2118,0,,0,61.66,0.316,105.07,128,0.0001
9,2119,0,,0,62.98,0.573,105.28,129,0.0001
9,2120,0,,0,66.6,0.594,100.5,130,0.0001
9,2121,0,,0,63.8,0.41,102.72,131,0.0001
9,2122,0,,0,64.62,0.514,101.96,132,0.0001
9,2123,0,,0,64.62,0.613,100.57,133,0.0001
9,2124,0,,0,65.46,0.284,105.54,134,0.0001
9,2125,0,,0,64.8,0.437,95.75,135,0.0001
9,2126,0,,0,63.5,0.564,99.31,136,0.0001
9,2127,0,,0,63.49,0.407,105.44,137,0.0001
9,2128,0,,0,64.64,0.474,108.33,138,0.0001
9,2129,0,,0,63.94,0.61,99.23,139,0.0001
9,2130,0,,0,63.65,0.561,101.95,140,0.0001
9,2131,0,,0,64.06,0.443,101.66,141,0.0001
9,2132,0,,0,63.17,0.728,101.18,142,0.0001
9,2133,0,,0,66.37,0.353,103.39,143,0.0001
9,2134,0,,0,64.23,0.773,100.61,144,0.0001
9,2135,0,,0,65.08,0.467,102.07,145,0.0001
9,2136,0,,0,66.72,0.547,100.67,146,0.0001
9,2137,0,,0,63.64,0.443,102.93,147,0.0001
9,2138,0,,0,62.99,0.481,103.23,148,0.0001
9,2139,0,,0,65.7,0.474,102.32,149,0.0001
9,2140,0,,0,65.24,0.514,104.59,150,0.0001
9,2141,0,,0,65.37,0.41,103.07,151,0.0001
9,2142,0,,0,69.05,0.37,104.97,152,0.0001
9,2143,0,,0,67.31,0.517,108.26,153,0.0001
9,2144,0,,0,64.57,0.548,102.36,154,0.0001
9,2145,0,,0,65.31,0.37,104.18,155,0.0001
9,2146,0,,0,65.4,0.697,100.92,156,0.0001
9,2147,0,,0,63.32,0.453,103.23,157,0.0001
9,2148,0,,0,66.4,0.38,97.18,158,0.0001
9,2149,0,,0,64.01,0.32,101.61,159,0.0001
9,2150,0,,0,63.4,0.633,99.6,160,0.0001
9,2151,0,,0,65.25,0.497,100.61,161,0.0001
9,2152,0,,0,64.23,0.279,98.47,162,0.0001
9,2153,0,,0,67.48,0.493,100.94,163,0.0001
9,2154,0,,0,65.98,0.387,101.3,164,0.0001
9,2155,0,,0,68.56,0.514,102.67,165,0.0001
9,2156,0,,0,64.81,0.445,102.5,166,0.0001
9,2157,0,,0,67.06,0.602,106.5,167,0.0001
9,2158,0,,0,62.17,0.321,101.24,168,0.0001
9,2159,0,,0,61.91,0.499,102.14,169,0.0001
10,3,0,297.0,0,65.3,0.389,103.64,4,0.0001
10,4,0,296.0,0,62.8,0.406,99.35,5,0.0001
10,5,0,295.0,0,66.21,0.367,100.75,6,0.0001
10,6,0,294.0,0,65.65,0.527,102.12,7,0.0001
10,7,0,293.0,0,65.37,0.332,100.54,8,0.0001
10,8,0,292.0,0,63.18,0.535,101.55,9,0.0001
10,9,0,291.0,0,65.68,0.213,99.94,10,0.0001
10,10,0,290.0,0,65.56,0.551,98.55,11,0.0001
10,11,0,289.0,0,66.78,0.346,101.04,12,0.0001
10,12,0,288.0,0,65.28,0.63,101.29,13,0.0001
10,13,0,287.0,0,63.91,0.645,106.94,14,0.0001
10,14,0,286.0,0,64.74,0.583,103.59,15,0.0001
10,15,0,285.0,0,65.8,0.438,101.61,16,0.0001
10,16,0,284.0,0,62.85,0.414,98.53,17,0.0001
10,17,0,283.0,0,64.41,0.407,102.6,18,0.0001
10,18,0,282.0,0,64.21,0.513,101.06,19,0.0001
10,19,0,281.0,0,68.89,0.308,100.79,20,0.0001
10,20,0,280.0,0,62.32,0.395,98.44,21,0.0001
10,21,0,279.0,0,63.78,0.508,103.14,22,0.0001
10,22,0,278.0,0,63.77,0.353,105.72,23,0.0001
10,23,0,277.0,0,62.85,0.634,101.68,24,0.0001
10,24,0,276.0,0,65.56,0.347,103.05,25,0.0001
10,25,0,275.0,0,65.53,0.438,99.57,26,0.0001
10,26,0,274.0,0,66.99,0.48,102.77,27,0.0001
10,27,0,273.0,0,67.81,0.359,102.34,28,0.0001
10,28,0,272.0,0,67.04,0.56,101.18,29,0.0001
10,29,0,271.0,0,65.07,0.238,103.89,30,0.0001
10,30,0,270.0,0,65.63,0.267,101.37,31,0.0001
10,31,0,269.0,0,65.69,0.678,101.3,32,0.0001
10,32,0,268.0,0,65.42,0.546,101.21,33,0.0001
10,33,0,267.0,0,61.98,0.335,106.35,34,0.0001
10,34,0,266.0,0,67.44,0.604,102.63,35,0.0001
10,35,0,265.0,0,64.4,0.608,100.61,36,0.0001
10,36,0,264.0,0,66.75,0.476,102.14,37,0.0001
10,37,0,263.0,0,64.38,0.475,98.52,38,0.0001
10,38,0,262.0,0,65.0,0.235,100.22,39,0.0001
10,39,0,261.0,0,62.86,0.318,102.31,40,0.0001
10,40,0,260.0,0,61.24,0.489,102.0,41,0.0001
10,41,0,259.0,0,65.46,0.609,101.87,42,0.0001
10,42,0,258.0,0,68.68,0.509,101.05,43,0.0001
10,43,0,257.0,0,65.21,0.555,98.88,44,0.0001
10,44,0,256.0,0,65.69,0.409,102.62,45,0.0001
10,45,0,255.0,0,64.09,0.553,104.78,46,0.0001
10,46,0,254.0,0,64.88,0.476,103.7,47,0.0001
10,47,0,253.0,0,66.4,0.418,104.31,48,0.0001
10,48,0,252.0,0,63.82,0.411,102.2,49,0.0001
10,49,0,251.0,0,63.53,0.33,102.9,50,0.0001
10,50,0,250.0,0,65.82,0.523,98.45,51,0.0001
10,51,0,249.0,0,66.51,0.277,104.08,52,0.0001
10,52,0,248.0,0,67.58,0.398,104.94,53,0.0001
10,53,0,247.0,0,62.58,0.523,97.74,54,0.0001
10,54,0,246.0,0,65.02,0.388,100.76,55,0.0001
10,55,0,245.0,0,64.51,0.42,101.06,56,0.0001
10,56,0,244.0,0,65.72,0.445,101.45,57,0.0001
10,57,0,243.0,0,63.76,0.191,99.79,58,0.0001
10,58,0,242.0,0,67.52,0.209,100.43,59,0.0001
10,59,0,241.0,0,64.02,0.472,101.49,60,0.0001
10,60,0,240.0,0,67.09,0.529,100.42,61,0.0001
10,61,0,239.0,0,62.52,0.528,104.08,62,0.0001
10,62,0,238.0,0,67.39,0.585,102.3,63,0.0001
10,63,0,237.0,0,65.65,0.371,101.66,64,0.0001
10,64,0,236.0,0,68.22,0.447,98.72,65,0.0001
10,65,0,235.0,0,64.57,0.446,100.31,66,0.0001
10,66,0,234.0,0,62.98,0.586,100.76,67,0.0001
10,67,0,233.0,0,64.75,0.558,103.24,68,0.0001
10,68,0,232.0,0,62.97,0.32,104.44,69,0.0001
10,69,0,231.0,0,64.29,0.612,109.22,70,0.0001
10,70,0,230.0,0,63.21,0.45,99.67,71,0.0001
10,71,0,229.0,0,67.19,0.441,109.92,72,0.0001
10,72,0,228.0,0,66.65,0.484,99.08,73,0.0001
10,73,0,227.0,0,65.75,0.491,98.68,74,0.0001
10,74,0,226.0,0,63.78,0.627,104.19,75,0.0001
10,75,0,225.0,0,63.05,0.473,103.27,76,0.0001
10,76,0,224.0,0,64.74,0.646,101.4,77,0.0001
10,77,0,223.0,0,61.89,0.581,101.61,78,0.0001
10,78,0,222.0,0,61.72,0.449,105.68,79,0.0001
10,79,0,221.0,0,65.75,0.581,99.89,80,0.0001
10,80,0,220.0,0,66.09,0.46,102.86,81,0.0001
10,81,0,219.0,0,64.43,0.531,105.49,82,0.0001
10,82,0,218.0,0,68.6,0.406,102.85,83,0.0001
10,83,0,217.0,0,64.21,0.492,99.63,84,0.0001
10,84,0,216.0,0,66.42,0.654,101.13,85,0.0001
10,85,0,215.0,0,66.55,0.527,102.81,86,0.0001
10,86,0,214.0,0,66.16,0.421,103.1,87,0.0001
10,87,0,213.0,0,66.41,0.415,105.14,88,0.0001
10,88,0,212.0,0,66.2,0.459,103.16,89,0.0001
10,89,0,211.0,0,66.68,0.574,97.46,90,0.0001
10,90,0,210.0,0,66.25,0.547,100.1,91,0.0001
10,91,0,209.0,0,67.81,0.603,106.42,92,0.0001
10,92,0,208.0,0,67.49,0.69,100.81,93,0.0001
10,93,0,207.0,0,64.89,0.38,100.8,94,0.0001
10,94,0,206.0,0,64.76,0.4,101.43,95,0.0001
10,95,0,205.0,0,65.88,0.406,99.28,96,0.0001
10,96,0,204.0,0,67.89,0.336,95.4,97,0.0001
10,97,0,203.0,0,64.79,0.403,102.11,98,0.0001
10,98,0,202.0,0,63.39,0.484,100.13,99,0.0001
10,99,0,201.0,0,61.09,0.276,99.32,100,0.0001
10,100,0,200.0,0,63.98,0.326,104.25,101,0.0001
10,101,0,199.0,0,64.18,0.302,103.8,102,0.0001
10,102,0,198.0,0,66.3,0.502,106.5,103,0.0001
10,103,0,197.0,0,64.3,0.381,104.04,104,0.0001
10,104,0,196.0,0,64.42,0.348,99.25,105,0.0001
10,105,0,195.0,0,67.02,0.456,102.63,106,0.0001
10,106,0,194.0,0,67.62,0.576,102.94,107,0.0001
10,107,0,193.0,0,61.74,0.177,99.92,108,0.0001
10,108,0,192.0,0,64.3,0.42,100.13,109,0.0001
10,109,0,191.0,0,65.5,0.555,98.5,110,0.0001
10,110,0,190.0,0,64.56,0.533,99.53,111,0.0001
10,111,0,189.0,0,65.45,0.389,103.16,112,0.0001
10,112,0,188.0,0,64.34,0.401,99.29,113,0.0001
10,113,0,187.0,0,61.78,0.409,99.26,114,0.0001
10,114,0,186.0,0,67.61,0.458,106.59,115,0.0001
10,115,0,185.0,0,63.3,0.565,101.77,116,0.0001
10,116,0,184.0,0,63.09,0.444,98.16,117,0.0001
10,117,0,183.0,0,64.92,0.575,102.97,118,0.0001
10,118,0,182.0,0,66.91,0.618,100.36,119,0.0001
10,119,0,181.0,0,65.65,0.493,101.95,120,0.0001
10,120,0,180.0,0,61.04,0.46,101.62,121,0.0001
10,121,0,179.0,0,64.79,0.432,104.85,122,0.0001
10,122,0,178.0,0,67.89,0.368,104.62,123,0.0001
10,123,0,177.0,0,64.11,0.441,101.81,124,0.0001
10,124,0,176.0,0,63.94,0.508,104.78,125,0.0001
10,125,0,175.0,0,66.47,0.385,102.12,126,0.0001
10,126,0,174.0,0,64.79,0.573,103.5,127,0.0001
10,127,0,173.0,0,65.41,0.504,101.84,128,0.0001
10,128,0,172.0,0,64.78,0.616,104.7,129,0.0001
10,129,0,171.0,0,63.55,0.432,103.83,130,0.0001
10,130,0,170.0,0,63.77,0.644,102.2,131,0.0001
10,131,0,169.0,0,64.48,0.566,103.06,132,0.0001
10,132,0,168.0,0,63.13,0.621,100.8,133,0.0001
10,133,0,167.0,0,68.27,0.539,105.3,134,0.0001
10,134,0,166.0,0,66.68,0.404,100.09,135,0.0001
10,135,0,165.0,0,65.88,0.578,96.73,136,0.0001
10,136,0,164.0,0,68.14,0.176,100.53,137,0.0001
10,137,0,163.0,0,68.56,0.491,101.46,138,0.0001
10,138,0,162.0,0,65.75,0.724,101.73,139,0.0001
10,139,0,161.0,0,65.76,0.452,106.04,140,0.0001
10,140,0,160.0,0,65.89,0.392,97.83,141,0.0001
10,141,0,159.0,0,68.75,0.405,104.2,142,0.0001
10,142,0,158.0,0,64.09,0.397,102.17,143,0.0001
10,143,0,157.0,0,65.14,0.349,104.68,144,0.0001
10,144,0,156.0,0,66.3,0.386,100.43,145,0.0001
10,145,0,155.0,0,65.22,0.379,100.74,146,0.0001
10,146,0,154.0,0,63.84,0.173,98.0,147,0.0001
10,147,0,153.0,0,66.16,0.276,98.78,148,0.0001
10,148,0,152.0,0,61.92,0.351,99.63,149,0.0001
10,149,0,151.0,0,67.08,0.495,102.02,150,0.0001
10,150,0,150.0,0,65.19,0.368,97.31,151,0.0001
10,151,0,149.0,0,64.36,0.391,106.66,152,0.0001
10,152,0,148.0,0,64.74,0.324,102.45,153,0.0001
10,153,0,147.0,0,65.56,0.499,101.61,154,0.0001
10,154,0,146.0,0,65.98,0.792,104.4,155,0.0001
10,155,0,145.0,0,63.26,0.706,103.35,156,0.0001
10,156,0,144.0,0,64.3,0.435,102.32,157,0.0001
10,157,0,143.0,0,66.34,0.23,100.12,158,0.0001
10,158,0,142.0,0,63.15,0.64,100.22,159,0.0001
10,159,0,141.0,0,63.16,0.593,107.48,160,0.0001
10,160,0,140.0,0,67.86,0.554,103.47,161,0.0001
10,161,0,139.0,0,62.89,0.425,99.72,162,0.0001
10,162,0,138.0,0,64.7,0.388,98.0,163,0.0001
10,163,0,137.0,0,64.98,0.395,99.27,164,0.0001
10,164,0,136.0,0,62.38,0.376,97.87,165,0.0001
10,165,0,135.0,0,61.29,0.461,101.66,166,0.0001
10,166,0,134.0,0,65.26,0.67,102.1,167,0.0001
10,167,0,133.0,0,67.1,0.19,108.5,168,0.0001
10,168,0,132.0,0,64.33,0.709,104.32,169,0.0001
10,169,0,131.0,0,64.18,0.395,106.3,170,0.0001
10,170,0,130.0,0,61.35,0.514,99.26,171,0.0001
10,171,0,129.0,0,66.13,0.556,100.61,172,0.0001
10,172,0,128.0,0,63.27,0.612,101.25,173,0.0001
10,173,0,127.0,0,65.93,0.372,97.66,174,0.0001
10,174,0,126.0,0,66.32,0.335,99.89,175,0.0001
10,175,0,125.0,0,67.54,0.539,101.45,176,0.0001
10,176,0,124.0,0,66.01,0.41,96.48,177,0.0001
10,177,0,123.0,0,62.82,0.435,102.5,178,0.0001
10,178,0,122.0,0,65.76,0.593,103.19,179,0.0001
10,179,0,121.0,0,68.31,0.564,104.14,180,0.0001
10,180,0,120.0,0,64.53,0.339,100.76,181,0.0001
10,181,0,119.0,0,62.64,0.379,100.31,182,0.0001
10,182,0,118.0,0,66.59,0.464,105.32,183,0.0001
10,183,0,117.0,0,67.0,0.347,104.64,184,0.0001
10,184,0,116.0,0,63.86,0.774,103.29,185,0.0001
10,185,0,115.0,0,62.97,0.204,101.52,186,0.0001
10,186,0,114.0,0,63.2,0.424,103.99,187,0.0001
10,187,0,113.0,0,65.81,0.463,103.54,188,0.0001
10,188,0,112.0,0,65.16,0.426,102.78,189,0.0001
10,189,0,111.0,0,62.45,0.353,101.43,190,0.0001
10,190,0,110.0,0,65.06,0.248,103.25,191,0.0001
10,191,0,109.0,0,63.71,0.311,98.48,192,0.0001
10,192,0,108.0,0,65.93,0.381,102.59,193,0.0001
10,193,0,107.0,0,65.89,0.48,103.59,194,0.0001
10,194,0,106.0,0,63.43,0.456,98.6,195,0.0001
10,195,0,105.0,0,68.9,0.506,103.14,196,0.0001
10,196,0,104.0,0,65.87,0.353,103.17,197,0.0001
10,197,0,103.0,0,64.63,0.592,104.37,198,0.0001
10,198,0,102.0,0,63.51,0.406,99.34,199,0.0001
10,199,0,101.0,0,63.34,0.405,102.62,200,0.0001
10,200,0,100.0,0,65.93,0.333,107.9,201,0.0001
10,201,0,99.0,0,60.12,0.12,99.77,202,0.0001
10,202,0,98.0,0,65.66,0.44,101.18,203,0.0001
10,203,0,97.0,0,64.54,0.503,103.42,204,0.0001
10,204,0,96.0,0,66.06,0.729,100.34,205,0.0001
10,205,0,95.0,0,64.71,0.253,105.42,206,0.0001
10,206,0,94.0,0,62.42,0.265,98.73,207,0.0001
10,207,0,93.0,0,67.54,0.467,100.71,208,0.0001
10,208,0,92.0,0,64.46,0.339,103.13,209,0.0001
10,209,0,91.0,0,61.4,0.31,104.2,210,0.0001
10,210,0,90.0,0,66.4,0.291,100.1,211,0.0001
10,211,0,89.0,0,68.13,0.574,101.1,212,0.0001
10,212,0,88.0,0,63.69,0.47,100.08,213,0.0001
10,213,0,87.0,0,67.36,0.31,99.86,214,0.0001
10,214,0,86.0,0,65.27,0.431,101.5,215,0.0001
10,215,0,85.0,0,65.83,0.402,102.51,216,0.0001
10,216,0,84.0,0,64.87,0.442,103.4,217,0.0001
10,217,0,83.0,0,62.4,0.323,105.63,218,0.0001
10,218,0,82.0,0,64.52,0.535,98.95,219,0.0001
10,219,0,81.0,0,65.45,0.439,102.49,220,0.0001
10,220,0,80.0,0,63.43,0.505,103.6,221,0.0001
10,221,0,79.0,0,67.76,0.359,101.68,222,0.0001
10,222,0,78.0,0,63.9,0.147,101.26,223,0.0001
10,223,0,77.0,0,64.71,0.478,101.98,224,0.0001
10,224,0,76.0,0,62.13,0.414,103.97,225,0.0001
10,225,0,75.0,0,64.14,0.394,97.24,226,0.0001
10,226,0,74.0,0,63.16,0.49,101.97,227,0.0001
10,227,0,73.0,0,67.44,0.513,103.03,228,0.0001
10,228,0,72.0,0,67.67,0.401,105.33,229,0.0001
10,229,0,71.0,0,64.23,0.509,100.85,230,0.0001
10,230,0,70.0,0,63.27,0.256,99.8,231,0.0001
10,231,0,69.0,0,66.11,0.448,103.06,232,0.0001
10,232,0,68.0,0,66.55,0.595,102.87,233,0.0001
10,233,0,67.0,0,65.01,0.597,97.14,234,0.0001
10,234,0,66.0,0,65.53,0.452,98.23,235,0.0001
10,235,0,65.0,0,64.52,0.456,100.62,236,0.0001
10,236,0,64.0,0,66.51,0.523,102.94,237,0.0001
10,237,0,63.0,0,66.59,0.628,102.27,238,0.0001
10,238,0,62.0,0,63.08,0.338,101.0,239,0.0001
10,239,0,61.0,0,68.17,0.548,101.01,240,0.0001
10,240,0,60.0,0,65.15,0.473,100.71,241,0.0001
10,241,0,59.0,0,65.54,0.372,100.76,242,0.0001
10,242,0,58.0,0,63.78,0.48,103.12,243,0.0001
10,243,0,57.0,0,68.34,0.771,102.76,244,0.0001
10,244,0,56.0,0,67.51,0.656,97.91,245,0.0001
10,245,0,55.0,0,68.77,0.78,96.32,246,0.0001
10,246,0,54.0,0,68.3,0.836,101.01,247,0.0001
10,247,0,53.0,0,66.68,0.722,98.66,248,0.0001
10,248,0,52.0,0,67.61,0.965,99.23,249,0.0001
10,249,0,51.0,0,67.87,0.954,104.16,250,0.0001
10,250,0,50.0,0,67.04,0.761,98.93,251,0.0001
10,251,0,49.0,0,68.42,0.692,99.37,252,0.0001
10,252,0,48.0,0,67.6,0.909,98.14,253,0.0001
10,253,0,47.0,0,67.68,0.889,101.88,254,0.0001
10,254,0,46.0,0,71.31,0.892,100.67,255,0.0001
10,255,0,45.0,0,66.15,0.96,99.27,256,0.0001
10,256,0,44.0,0,68.13,1.227,100.84,257,0.0001
10,257,0,43.0,0,68.62,1.201,98.73,258,0.0001
10,258,0,42.0,0,68.98,1.115,101.52,259,0.0001
10,259,0,41.0,0,71.14,1.064,98.34,260,0.0001
10,260,0,40.0,0,71.29,0.847,101.2,261,0.0001
10,261,0,39.0,0,71.13,0.844,102.62,262,0.0001
10,262,0,38.0,0,69.7,1.108,96.86,263,0.0001
10,263,0,37.0,0,72.39,1.151,96.99,264,0.0001
10,264,0,36.0,0,70.74,1.276,93.76,265,0.0001
10,265,0,35.0,0,68.81,1.305,95.64,266,0.0001
10,266,0,34.0,0,71.34,1.281,93.56,267,0.0001
10,267,0,33.0,0,69.97,0.987,99.15,268,0.0001
10,268,0,32.0,0,71.93,1.283,94.74,269,0.0001
10,269,0,31.0,0,73.92,1.407,92.29,270,0.0002
10,270,0,30.0,0,71.22,1.403,91.58,271,0.0002
10,271,0,29.0,0,72.18,1.287,95.0,272,0.0001
10,272,0,28.0,0,74.51,1.437,96.17,273,0.0002
10,273,0,27.0,0,74.71,1.33,92.2,274,0.0007
10,274,0,26.0,0,70.13,1.722,92.23,275,0.0003
10,275,0,25.0,0,73.45,1.507,97.58,276,0.0161
10,276,1,24.0,0,75.98,1.563,92.32,277,0.9518
10,277,1,23.0,0,73.13,1.6,90.44,278,0.979
10,278,1,22.0,0,77.3,1.585,93.93,279,0.9858
10,279,1,21.0,0,76.17,1.821,93.87,280,0.9978
10,280,1,20.0,0,75.48,1.949,96.18,281,0.9988
10,281,1,19.0,0,79.06,2.018,91.46,282,0.9988
10,282,1,18.0,0,79.61,1.771,92.18,283,0.9988
10,283,1,17.0,0,75.67,1.743,93.64,284,0.9989
10,284,1,16.0,0,74.18,1.858,91.79,285,0.9978
10,285,1,15.0,0,74.82,2.174,89.11,286,0.9989
10,286,1,14.0,0,76.92,1.967,95.16,287,0.9988
10,287,1,13.0,0,77.77,1.935,94.2,288,0.9988
10,288,1,12.0,0,78.03,2.169,90.92,289,0.9989
10,289,1,11.0,0,79.08,2.216,88.53,290,0.9989
10,290,1,10.0,0,77.69,2.232,88.75,291,0.9989
10,291,1,9.0,0,79.29,2.138,88.2,292,0.9989
10,292,1,8.0,0,76.49,2.188,88.8,293,0.9989
10,293,1,7.0,0,82.94,2.314,87.72,294,0.9984
10,294,1,6.0,0,79.39,2.268,88.43,295,0.9986
10,295,1,5.0,0,80.47,2.184,87.84,296,0.9989
10,296,1,4.0,0,81.56,2.213,89.32,297,0.9988
10,297,1,3.0,0,84.9,2.279,88.95,298,0.9983
10,298,1,2.0,0,84.49,2.366,91.17,299,0.9987
10,299,1,1.0,0,85.77,2.562,88.21,300,0.9987
10,300,1,0.0,1,87.5,2.543,88.04,301,0.9987
10,301,0,513.0,0,64.9,0.392,102.66,1,0.0002
10,302,0,512.0,0,62.42,0.619,100.26,2,0.0001
10,303,0,511.0,0,64.61,0.413,105.18,3,0.0001
10,304,0,510.0,0,65.05,0.58,103.41,4,0.0001
